,ColumnName.LEVEL,ColumnName.TYPE,ColumnName.HAS_NOVEL_OBJECT,ColumnName.MAX_REWARD_DIFFERENCE,ColumnName.AVG_REWARD_DIFFERENCE,ColumnName.MAX_PDDL_INCONSISTENCY,ColumnName.AVG_PDDL_INCONSISTENCY,ColumnName.HYDRA_NOVELTY_DETECTED,ColumnName.GROUND_TRUTH
96,0,4,0,0.4388137479265003,0.20457194530293768,94.44444444444444,31.17569524449565,0,0
97,0,4,0,0.11004514247179031,0.08823439106345177,0.0,0.0,0,0
98,0,4,0,0.856591509269865,0.38353519173483924,66.66666666666666,42.290249433106574,0,0
99,0,4,0,0.5542506371577053,0.37481057304585,62.55707762557078,56.62100456621005,1,0
100,0,25,0,0.09006744623184204,0.07462686051925023,0.0,0.0,0,0
101,0,25,0,0.3163008668815162,0.11561525395937655,66.66666666666666,44.444444444444436,0,0
102,0,25,0,0.061744093894958496,0.060606103390455246,0.0,0.0,0,0
103,0,25,0,0.11859582542694497,0.06380455407969639,0.0,0.0,0,0
104,0,25,0,0.09073547289425779,0.06789592466894996,0.0,0.0,0,0
105,0,25,0,0.0241309135049525,0.023925039295170748,62.5,60.416666666666664,1,0
106,0,25,0,0.06966892744377397,0.06609572673771368,60.0,30.0,0,0
107,0,25,0,0.029836123381552254,0.020118871530556817,83.33333333333333,41.666666666666664,0,0
108,0,25,0,0.1487127876146016,0.09561797877058509,87.5,29.166666666666668,0,0
109,0,25,0,0.05177774652838707,0.03381845417122046,0.0,0.0,0,0
110,0,25,0,0.23719165085388993,0.2293700751154003,0.0,0.0,0,0
111,0,25,0,0.23719165085388993,0.17024413297797572,0.0,0.0,0,0
112,0,25,0,0.018975332068311195,0.016603415559772294,0.0,0.0,0,0
113,0,25,0,0.10662958949125695,0.07954406487513369,60.0,30.0,0,0
114,0,25,0,0.0377165861427784,0.023242093817078185,0.0,0.0,0,0
115,0,25,0,0.08125001192092896,0.07436622319664102,66.66666666666666,22.222222222222218,0,0
116,0,25,0,0.06676489859819412,0.04031640749040621,62.5,20.833333333333332,0,0
117,0,25,0,0.002348084468394518,0.0007826948227981726,0.0,0.0,0,0
118,0,25,0,0.07475501298904419,0.06120072305202484,100.0,33.333333333333336,0,0
119,0,25,0,0.07946384698152542,0.056531043723225594,0.0,0.0,0,0
120,0,6,0,0.42638053405725984,0.1889435234011294,59.55882352941177,53.10762032085562,1,0
121,0,6,0,0.2969691548390452,0.19656511648763667,69.69696969696969,57.18313109483224,1,0
122,0,6,0,0.3070627331620602,0.12615526051441375,75.0,46.00694444444445,0,0
123,0,6,1,0.6186790756105429,0.3582552013065192,100.0,100.0,1,0
124,0,6,0,0.701073100122374,0.24961212933402813,95.0,51.03989224416054,1,0
125,0,6,0,0.7102589988250434,0.3388482237082731,83.87096774193549,44.932297889287135,0,0
126,0,6,0,0.12639945157338817,0.06773485165562981,51.02040816326531,25.510204081632654,0,0
127,0,6,0,0.7984506977294382,0.42646910849155156,92.85714285714286,81.44976351872904,1,0
128,0,6,0,0.06977480683878658,0.03714271704563229,51.785714285714285,34.131823461091756,0,0
129,0,6,0,0.6766793371604108,0.16263690685298454,61.76470588235294,23.585817888799358,0,0
130,0,23,0,0.24501897533206832,0.08809806962346141,62.5,20.833333333333332,0,0
131,0,23,0,0.20912678337230062,0.09629029961471351,66.66666666666666,66.66666666666666,1,0
132,0,23,0,0.15817492057974017,0.12954762449357268,60.0,20.0,0,0
133,0,23,0,0.019642600789666176,0.008746187047411999,0.0,0.0,0,0
134,0,23,0,0.12031055986881256,0.11145846794048946,0.0,0.0,0,0
135,0,23,0,0.11054296046495438,0.10575617477297783,0.0,0.0,0,0
136,0,23,0,0.051222771406173706,0.048801760008390156,0.0,0.0,0,0
137,0,23,0,0.036309514194726944,0.01781967654824257,0.0,0.0,0,0
138,0,23,0,0.0702693834900856,0.06728970259428024,0.0,0.0,0,0
139,0,23,0,0.08243424445390701,0.05940821227499159,60.0,30.0,0,0
140,0,23,0,0.07072247564792633,0.06798495103915532,0.0,0.0,0,0
141,0,23,0,0.05551482443706587,0.030351370345662095,0.0,0.0,0,0
142,0,23,0,0.10328555107116699,0.08822646364569664,0.0,0.0,0,0
143,0,23,0,0.05120909831838319,0.033020528328500734,75.0,37.5,0,0
144,0,23,0,0.06802572309970856,0.04145392603526607,0.0,0.0,0,0
145,0,23,0,0.1871051227910695,0.1248137775966444,0.0,0.0,0,0
146,0,23,0,0.18344636617733812,0.09539656986463002,0.0,0.0,0,0
147,0,23,0,0.23719165085388993,0.11859582542694497,0.0,0.0,0,0
148,0,23,0,0.24085626509782826,0.13763381978868025,100.0,50.0,0,0
149,0,23,0,0.18289871870114183,0.13087224482472073,0.0,0.0,0,0
150,0,2,0,0.5799335863377609,0.26771030993042383,51.19047619047619,50.80207149172666,1,0
151,0,2,0,0.3957040290113192,0.2629995750549622,50.90909090909091,25.454545454545453,0,0
152,0,2,0,0.5554597290900785,0.4954684797313905,77.85714285714286,75.9077380952381,1,0
153,0,2,1,0.34932076546895463,0.20809496398325975,100.0,100.0,1,0
154,0,2,0,0.5179967382318381,0.5179967382318381,50.90909090909091,50.90909090909091,1,0
155,0,2,1,0.34890891840607213,0.17026661737344262,100.0,100.0,1,0
156,0,2,0,0.3879808851675019,0.2170485578816688,62.121212121212125,28.159169009684476,0,0
157,0,2,0,0.5253116238970076,0.40814398835497984,79.28571428571429,68.6969111969112,1,0
158,0,2,0,0.2231734285035667,0.14631835074363667,65.49295774647888,55.88324318203593,1,0
159,0,2,0,0.36631110808202394,0.13975475772338755,50.79365079365079,33.839429491603404,0,0
160,23,1,0,0.23644550766732253,0.2021459186877313,0.0,0.0,0,1
161,23,1,0,0.12673549354076385,0.11934336853095205,0.0,0.0,0,1
162,23,1,0,0.1960312834246335,0.12867038032884728,0.0,0.0,0,1
163,23,1,0,0.11429787427186966,0.08610880580612333,62.5,31.25,0,1
164,23,1,0,0.03034830465912819,0.02194424532353878,0.0,0.0,0,1
165,23,1,0,0.01857777312397957,0.01432955265045166,0.0,0.0,0,1
166,23,1,0,0.01941141497478087,0.01836320274355742,0.0,0.0,0,1
167,23,1,0,0.12001897533206832,0.06528511793623049,0.0,0.0,0,1
168,23,1,0,0.005227115470916033,0.0026135577354580164,0.0,0.0,0,1
169,23,1,0,0.08803428515113282,0.052659096934989914,0.0,0.0,0,1
170,23,1,0,0.10258814125574517,0.05659248489547217,0.0,0.0,0,1
171,23,1,0,0.0070384661870278725,0.006219776357441038,75.0,37.5,0,1
172,23,1,0,0.053432972228730655,0.03272069623760978,0.0,0.0,0,1
173,23,1,0,0.021186169236898422,0.010593084618449211,0.0,0.0,0,1
174,23,1,0,0.17584771274163102,0.09070012439572495,60.0,30.0,0,1
175,23,1,0,0.027719862759113312,0.019789722650903903,0.0,0.0,0,1
176,23,1,0,0.023719165085388995,0.011859582542694497,100.0,50.0,0,1
177,23,1,0,0.03914148360490799,0.019570741802453995,0.0,0.0,0,1
178,23,1,0,0.23719165085388993,0.11859582542694497,0.0,0.0,0,1
