trial_id,trial_number,level,episode_number,performance,trial_type,episode_type,novelty_level,novelty_type,novelty_threshold,episode_start_time,planning_time,explored_states,repair_calls,repair_time,plan_action_length,timed_out,success,nn_prob,pddl_prob,reward_prob,novelty_detected,novelty_characterization,default_action_used,num_objects,shot_count,plan_total_time,cumulative_plan_time,rewards_per_shot,repair_description,unknown_obj
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_0/type1230/Levels/00344_1_0_23_0.xml,0,6050.0,unknown,non-novelty-performance,0,Levels,1,92750.529915873,5.338957533007488,2217,0,0.0,2,False,Pass,-1.0,[6.505933053999996],[],False,{},False,0,0,7.15,5.338957533007488,[6050],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_0/type1230/Levels/00027_1_0_23_0.xml,1,6040.0,unknown,non-novelty-performance,0,Levels,1,92836.373912737,5.752508092002245,2184,0,0.0,2,False,Pass,-1.0,[6.505933053999996],[],False,{},False,0,0,7.075,5.752508092002245,[6040],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_0/type1230/Levels/00186_1_0_23_0.xml,2,6000.0,unknown,non-novelty-performance,0,Levels,1,92922.601975743,4.21116564401018,2031,0,0.0,2,False,Pass,-1.0,[5.927425656600008],[],False,{},False,0,0,7.125,4.21116564401018,[6000],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_0/type1230/Levels/00314_1_0_23_0.xml,3,6060.0,unknown,non-novelty-performance,0,Levels,1,93007.597911609,6.173895533996983,2481,0,0.0,2,False,Pass,-1.0,[6.688125000000014],[],False,{},False,0,0,7.1,6.173895533996983,[6060],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_0/type1230/Levels/00268_1_0_23_0.xml,4,6100.0,unknown,non-novelty-performance,0,Levels,1,93095.998120161,7.156150358001469,2019,0,0.0,2,False,Pass,-1.0,[5.927425656600008],[],False,{},False,0,0,7.05,7.156150358001469,[6100],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_0/type1230/Levels/00156_1_0_23_0.xml,5,6030.0,unknown,non-novelty-performance,0,Levels,1,93182.789967502,9.879846725991229,2219,0,0.0,2,False,Pass,-1.0,[7.213452831900014],[],False,{},False,0,0,7.3,9.879846725991229,[6030],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_0/type1230/Levels/00203_1_0_23_0.xml,6,6000.0,unknown,non-novelty-performance,0,Levels,1,93277.31419418,6.457180707002408,1973,0,0.0,2,False,Pass,-1.0,[5.866849800000011],[],False,{},False,0,0,7.275,6.457180707002408,[6000],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00022_1_0_3_2.xml,7,2280.0,unknown,novelty,novelty,Levels,1,93367.182280309,6.9451051549986005,1723,1,183.85652136802673,2,False,Fail,-1.0,[107.49412857499999],[],False,{},False,0,0,7.625,6.9451051549986005,[2280],"[['Repair gravity_factor, 0.30', 'Repair v_bird_change, -7.00', 'Repair base_life_pig_multiplier, 0.00']]",[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00272_1_0_3_2.xml,8,0.0,unknown,novelty,novelty,Levels,1,93640.4779608,30.22180762300559,12839,0,0.0,0,False,Fail,-1.0,[None],[],False,{},True,0,0,0.0,30.22180762300559,[0],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00188_1_0_3_2.xml,9,820.0,unknown,novelty,novelty,Levels,1,93748.618489481,10.324392440001247,1931,1,180.35883927345276,2,False,Fail,-1.0,[87.15055418457142],[],False,{},False,0,0,7.425,10.324392440001247,[820],"[['Repair gravity_factor, 0.10', 'Repair v_bird_change, -6.00', 'Repair base_life_pig_multiplier, 0.00']]",[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00071_1_0_3_2.xml,10,800.0,unknown,novelty,novelty,Levels,1,94024.086149517,7.647747499999241,2308,1,183.30137515068054,2,False,Fail,-1.0,[73.79541388473332],[],False,{},False,0,0,6.75,7.647747499999241,[800],"[['Repair gravity_factor, 0.00', 'Repair v_bird_change, -7.00', 'Repair base_life_pig_multiplier, 0.00']]",[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00160_1_0_3_2.xml,11,1100.0,unknown,novelty,novelty,Levels,1,94300.022253159,7.564170854995609,2368,1,121.69447207450867,2,False,Fail,-1.0,[13.074919874333336],[],False,{},False,0,0,6.475,7.564170854995609,[1100],"[['Repair gravity_factor, 0.10', 'Repair v_bird_change, -3.00', 'Repair base_life_pig_multiplier, 0.00']]",[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00206_1_0_3_2.xml,12,1000.0,unknown,novelty,novelty,Levels,1,94515.930182739,10.548289536993252,2050,1,37.53942823410034,2,False,Fail,-1.0,[53.4272677475],[],False,{},False,0,0,6.575,10.548289536993252,[1000],"[['Repair gravity_factor, 0.00', 'Repair v_bird_change, -1.00', 'Repair base_life_pig_multiplier, 0.00']]",[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00335_1_0_3_2.xml,13,230.0,unknown,novelty,novelty,Levels,1,94651.558132499,30.28816649300279,5381,0,0.0,0,False,Fail,-1.0,[None],[],False,{},True,0,0,0.0,30.28816649300279,[230],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00238_1_0_3_2.xml,14,6000.0,unknown,novelty,novelty,Levels,1,94762.422235311,7.800863301992649,2000,0,0.0,2,False,Pass,-1.0,[2.1002070783999898],[],False,{},False,0,0,6.4,7.800863301992649,[6000],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00198_1_0_3_2.xml,15,1480.0,unknown,novelty,novelty,Levels,1,94855.498228221,30.287695261009503,9178,0,0.0,0,False,Fail,-1.0,[None],[],False,{},True,0,0,0.0,30.287695261009503,[1480],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00075_1_0_3_2.xml,16,30.0,unknown,novelty,novelty,Levels,1,94951.162276794,30.27944596100133,6078,0,0.0,0,False,Fail,-1.0,[None],[],False,{},True,0,0,0.0,30.27944596100133,[30],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00287_1_0_3_2.xml,17,6000.0,unknown,novelty,novelty,Levels,1,95061.474482008,12.815545151999686,2118,0,0.0,2,False,Pass,-1.0,[2.4945121975000006],[],False,{},False,0,0,6.525,12.815545151999686,[6000],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00110_1_0_3_2.xml,18,6000.0,unknown,novelty,novelty,Levels,1,95154.538289679,8.08746072599024,1848,0,0.0,2,False,Pass,-1.0,[3.14415359809999],[],False,{},False,0,0,6.9,8.08746072599024,[6000],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00257_1_0_3_2.xml,19,160.0,unknown,novelty,novelty,Levels,1,95248.214129947,30.39945467200596,3432,0,0.0,0,False,Fail,-1.0,[None],[],False,{},True,0,0,0.0,30.39945467200596,[160],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00148_1_0_3_2.xml,20,300.0,unknown,novelty,novelty,Levels,1,95363.23035572,30.306280806995346,7594,0,0.0,0,False,Fail,-1.0,[None],[],False,{},True,0,0,0.0,30.306280806995346,[300],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00139_1_0_3_2.xml,21,2150.0,unknown,novelty,novelty,Levels,1,95464.058217693,13.233227625009022,2369,0,0.0,2,False,Fail,-1.0,[1.0759689221999906],[],False,{},False,0,0,6.25,13.233227625009022,[2150],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00063_1_0_3_2.xml,22,5500.0,unknown,novelty,novelty,Levels,1,95563.362044987,12.75174379600503,2246,0,0.0,2,False,Pass,-1.0,[2.4338461568000014],[],False,{},False,0,0,6.3,12.75174379600503,[5500],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00130_1_0_3_2.xml,23,0.0,unknown,novelty,novelty,Levels,1,95663.922189038,30.32202402500843,7486,0,0.0,0,False,Fail,-1.0,[None],[],False,{},True,0,0,0.0,30.32202402500843,[0],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00289_1_0_3_2.xml,24,6000.0,unknown,novelty,novelty,Levels,1,95754.702669815,9.300914114006446,2204,0,0.0,2,False,Pass,-1.0,[2.1002070783999898],[],False,{},False,0,0,6.525,9.300914114006446,[6000],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00321_1_0_3_2.xml,25,6000.0,unknown,novelty,novelty,Levels,1,95849.998280629,8.224407432004227,1954,0,0.0,2,False,Pass,-1.0,[2.2585352430000114],[],False,{},False,0,0,6.6,8.224407432004227,[6000],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00015_1_0_3_2.xml,26,820.0,unknown,novelty,novelty,Levels,1,95943.174208446,30.297766196003067,5489,0,0.0,0,False,Fail,-1.0,[None],[],False,{},True,0,0,0.0,30.297766196003067,[820],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00247_1_0_3_2.xml,27,6000.0,unknown,novelty,novelty,Levels,1,96039.242266758,9.070416155998828,2076,0,0.0,2,False,Pass,-1.0,[2.8383940308000035],[],False,{},False,0,0,6.775,9.070416155998828,[6000],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00267_1_0_3_2.xml,28,5500.0,unknown,novelty,novelty,Levels,1,96132.442269694,11.422735990010551,1982,0,0.0,2,False,Pass,-1.0,[2.1002070783999898],[],False,{},False,0,0,6.525,11.422735990010551,[5500],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00236_1_0_3_2.xml,29,6230.0,unknown,novelty,novelty,Levels,1,96221.898373829,10.925218288000906,1854,0,0.0,2,False,Pass,-1.0,[3.5007480527999917],[],False,{},False,0,0,6.825,10.925218288000906,[6230],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,1,9001_Data/StreamingAssets/Levels/novelty_level_0/type1230/Levels/00331_1_0_23_0.xml,0,500.0,unknown,non-novelty-performance,0,Levels,1,99229.974088181,5.360845948001952,2019,0,0.0,2,False,Fail,-1.0,[5.849196567999996],[],False,{},False,0,0,7.175,5.360845948001952,[500],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,1,9001_Data/StreamingAssets/Levels/novelty_level_0/type1230/Levels/00310_1_0_23_0.xml,1,940.0,unknown,non-novelty-performance,0,Levels,1,99319.366300626,30.212762872994062,8007,0,0.0,0,False,Fail,-1.0,[None],[],False,{},True,0,0,0.0,30.212762872994062,[940],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,1,9001_Data/StreamingAssets/Levels/novelty_level_0/type1230/Levels/00290_1_0_23_0.xml,2,6000.0,unknown,non-novelty-performance,0,Levels,1,99408.890538413,9.086619711000822,2201,0,0.0,2,False,Pass,-1.0,[5.927425656600008],[],False,{},False,0,0,7.3,9.086619711000822,[6000],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,1,9001_Data/StreamingAssets/Levels/novelty_level_0/type1230/Levels/00059_1_0_23_0.xml,3,990.0,unknown,non-novelty-performance,0,Levels,1,99502.07416788,30.2319994319987,9293,0,0.0,0,False,Fail,-1.0,[None],[],False,{},True,0,0,0.0,30.2319994319987,[990],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,1,9001_Data/StreamingAssets/Levels/novelty_level_0/type1230/Levels/00146_1_0_23_0.xml,4,6100.0,unknown,non-novelty-performance,0,Levels,1,99594.654898408,19.083386965998216,2444,1,45.31100130081177,2,False,Pass,-1.0,[56.688125000000014],[],False,{},False,0,0,6.875,19.083386965998216,[6100],"[['Repair gravity_factor, -0.10', 'Repair v_bird_change, 0.00', 'Repair base_life_pig_multiplier, 0.00']]",[False]
0_30_novelty_level_12_type30_non-novelty_type1230,1,9001_Data/StreamingAssets/Levels/novelty_level_0/type1230/Levels/00033_1_0_23_0.xml,5,6110.0,unknown,non-novelty-performance,0,Levels,1,99749.182313526,7.854446254001232,2217,0,0.0,2,False,Pass,-1.0,[4.803750000000008],[],False,{},False,0,0,7.2,7.854446254001232,[6110],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,1,9001_Data/StreamingAssets/Levels/novelty_level_0/type1230/Levels/00288_1_0_23_0.xml,6,900.0,unknown,non-novelty-performance,0,Levels,1,99840.342083107,30.16742346600222,9235,0,0.0,0,False,Fail,-1.0,[None],[],False,{},True,0,0,0.0,30.16742346600222,[900],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,1,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00328_1_0_3_2.xml,7,0.0,unknown,novelty,novelty,Levels,1,99948.181967877,4.094181141001172,2195,1,181.26305770874023,2,False,Fail,-1.0,[109.1380009749],[],False,{},False,0,0,7.525,4.094181141001172,[0],"[['Repair gravity_factor, 0.50', 'Repair v_bird_change, -8.00', 'Repair base_life_pig_multiplier, 0.00']]",[False]
0_30_novelty_level_12_type30_non-novelty_type1230,1,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00217_1_0_3_2.xml,8,780.0,unknown,novelty,novelty,Levels,1,100208.493884708,9.156413716002135,2049,1,183.0147521495819,2,False,Fail,-1.0,[82.71787198186667],[],False,{},False,0,0,7.1,9.156413716002135,[780],"[['Repair gravity_factor, 0.00', 'Repair v_bird_change, -7.00', 'Repair base_life_pig_multiplier, 0.00']]",[False]
0_30_novelty_level_12_type30_non-novelty_type1230,1,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00231_1_0_3_2.xml,9,1350.0,unknown,novelty,novelty,Levels,1,100483.978153173,8.815602438990027,2307,1,182.15031623840332,2,False,Fail,-1.0,[68.86949853856667],[],False,{},False,0,0,6.625,8.815602438990027,[1350],"[['Repair gravity_factor, 0.00', 'Repair v_bird_change, -8.00', 'Repair base_life_pig_multiplier, 0.00']]",[False]
0_30_novelty_level_12_type30_non-novelty_type1230,1,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00285_1_0_3_2.xml,10,6000.0,unknown,novelty,novelty,Levels,1,100756.878039965,4.605774337003822,2191,0,0.0,2,False,Pass,-1.0,[5.136861016199987],[],False,{},False,0,0,6.625,4.605774337003822,[6000],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,1,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00333_1_0_3_2.xml,11,1100.0,unknown,novelty,novelty,Levels,1,100841.153833592,5.285410820986726,2030,1,16.726356506347656,2,False,Fail,-1.0,[54.5566978734],[],False,{},False,0,0,6.7,5.285410820986726,[1100],"[['Repair gravity_factor, 0.00', 'Repair v_bird_change, 0.00', 'Repair base_life_pig_multiplier, 50.00']]",[False]
0_30_novelty_level_12_type30_non-novelty_type1230,1,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00161_1_0_3_2.xml,12,5500.0,unknown,novelty,novelty,Levels,1,100926.426151199,6.481524557995726,2091,1,28.87885093688965,2,False,Pass,-1.0,[54.900933255599995],[],False,{},False,0,0,6.625,6.481524557995726,[5500],"[['Repair gravity_factor, 0.00', 'Repair v_bird_change, 0.00', 'Repair base_life_pig_multiplier, -50.00']]",[False]
0_30_novelty_level_12_type30_non-novelty_type1230,1,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00124_1_0_3_2.xml,13,6000.0,unknown,novelty,novelty,Levels,1,101043.389959105,11.005835424002726,2286,1,32.6341757774353,2,False,Pass,-1.0,[54.5566978734],[],False,{},False,0,0,6.575,11.005835424002726,[6000],"[['Repair gravity_factor, 0.00', 'Repair v_bird_change, 0.00', 'Repair base_life_pig_multiplier, 50.00']]",[False]
0_30_novelty_level_12_type30_non-novelty_type1230,1,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00292_1_0_3_2.xml,14,340.0,unknown,novelty,novelty,Levels,1,101170.358086045,30.223775938997278,7770,0,0.0,0,False,Fail,-1.0,[None],[],False,{},True,0,0,0.0,30.223775938997278,[340],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,1,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00237_1_0_3_2.xml,15,1000.0,unknown,novelty,novelty,Levels,1,101266.673902203,6.258052695004153,1958,0,0.0,2,False,Fail,-1.0,[5.136861016199987],[],False,{},False,0,0,6.625,6.258052695004153,[1000],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,1,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00163_1_0_3_2.xml,16,0.0,unknown,novelty,novelty,Levels,1,101354.454110979,30.221867904998362,14623,0,0.0,0,False,Fail,-1.0,[None],[],False,{},True,0,0,0.0,30.221867904998362,[0],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,1,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00079_1_0_3_2.xml,17,1890.0,unknown,novelty,novelty,Levels,1,101451.05802616,7.368738799996208,2328,0,0.0,2,False,Fail,-1.0,[7.167327782400008],[],False,{},False,0,0,6.35,7.368738799996208,[1890],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,1,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00308_1_0_3_2.xml,18,3350.0,unknown,novelty,novelty,Levels,1,101532.906234477,10.082287914003246,2050,0,0.0,2,False,Fail,-1.0,[4.060661721999992],[],False,{},False,0,0,6.55,10.082287914003246,[3350],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,1,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00235_1_0_3_2.xml,19,6120.0,unknown,novelty,novelty,Levels,1,101626.001980762,4.906294180997065,1887,1,33.53061127662659,2,False,Pass,-1.0,[56.4782641953],[],False,{},False,0,0,6.925,4.906294180997065,[6120],"[['Repair gravity_factor, 0.00', 'Repair v_bird_change, -1.00', 'Repair base_life_pig_multiplier, -50.00']]",[False]
0_30_novelty_level_12_type30_non-novelty_type1230,1,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00209_1_0_3_2.xml,20,5500.0,unknown,novelty,novelty,Levels,1,101731.569895296,6.932328174007125,2220,0,0.0,2,False,Pass,-1.0,[3.8067835390000084],[],False,{},False,0,0,6.7,6.932328174007125,[5500],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,1,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00266_1_0_3_2.xml,21,6000.0,unknown,novelty,novelty,Levels,1,101820.534049819,8.703030165997916,2138,0,0.0,2,False,Pass,-1.0,[3.3395982488000016],[],False,{},False,0,0,6.55,8.703030165997916,[6000],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,1,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00084_1_0_3_2.xml,22,6000.0,unknown,novelty,novelty,Levels,1,101911.438148929,8.091161325006397,1929,0,0.0,2,False,Pass,-1.0,[3.582560785200002],[],False,{},False,0,0,6.7,8.091161325006397,[6000],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,1,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00215_1_0_3_2.xml,23,6000.0,unknown,novelty,novelty,Levels,1,102002.338174594,6.871056207004585,1901,0,0.0,2,False,Pass,-1.0,[3.8067835390000084],[],False,{},False,0,0,6.5,6.871056207004585,[6000],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,1,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00177_1_0_3_2.xml,24,5500.0,unknown,novelty,novelty,Levels,1,102092.26618694,8.009374884990393,1818,0,0.0,2,False,Pass,-1.0,[4.200661364599995],[],False,{},False,0,0,6.65,8.009374884990393,[5500],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,1,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00032_1_0_3_2.xml,25,1090.0,unknown,novelty,novelty,Levels,1,102182.493881215,6.651882638994721,2300,1,17.011939525604248,2,False,Fail,-1.0,[53.700000003000014],[],False,{},False,0,0,6.475,6.651882638994721,[1090],"[['Repair gravity_factor, 0.00', 'Repair v_bird_change, -1.00', 'Repair base_life_pig_multiplier, 0.00']]",[False]
0_30_novelty_level_12_type30_non-novelty_type1230,1,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00202_1_0_3_2.xml,26,6000.0,unknown,novelty,novelty,Levels,1,102271.266007283,4.6850711239967495,1986,0,0.0,2,False,Pass,-1.0,[1.9248524964000069],[],False,{},False,0,0,6.775,4.6850711239967495,[6000],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,1,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00139_1_0_3_2.xml,27,130.0,unknown,novelty,novelty,Levels,1,102354.746001614,30.263158725996618,7915,0,0.0,0,False,Fail,-1.0,[None],[],False,{},True,0,0,0.0,30.263158725996618,[130],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,1,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00280_1_0_3_2.xml,28,5500.0,unknown,novelty,novelty,Levels,1,102451.518081964,5.276002590006101,2054,0,0.0,2,False,Pass,-1.0,[2.6019564096000067],[],False,{},False,0,0,6.75,5.276002590006101,[5500],[],[False]
